Pressure_1,Pressure_2,input_state,feedback_state,labels
61.65956154997304,40.74263946632004,1,1,0
52.559397629559214,30.281991748366295,1,1,0
53.127433869029645,29.63871583891293,1,1,0
61.410677899780616,36.65412385292047,1,1,0
61.658490100715916,37.72367695670932,1,1,0
66.07004993029966,44.1794202009992,1,1,0
59.43874359980663,34.72533909447738,1,1,0
72.73408095606817,48.66195323481577,1,1,0
70.72808763958827,49.44005312651609,1,1,0
50.80589330100025,31.782045069362724,1,1,0
58.42352708629904,39.72857738685393,1,1,0
51.13996490364579,26.700236067639267,1,1,0
50.47128366077523,31.7036082166492,1,1,0
55.35615400209258,38.32219337218544,1,1,0
60.72010698838659,42.98428934469716,1,1,0
48.15753525353156,26.09632689981921,1,1,0
58.052334029651256,42.00165351406255,1,1,0
65.08375174745035,48.750797073670086,1,1,0
48.760134009379236,31.84475762115449,1,1,0
46.954494254351395,29.85790056662419,1,1,0
72.1687285857631,54.2391302856207,1,1,0
74.22266280362244,53.06454664301642,1,1,0
62.615336017329085,44.429356159331284,1,1,0
47.54966522107143,28.978816046752478,1,1,0
63.00188506390707,43.34919673816935,1,1,0
69.1328735169271,44.59437567303773,1,1,0
61.480617629584344,39.64365628221496,1,1,0
59.72762942078095,35.466685216630374,1,1,0
69.68636604303893,52.75096077794079,1,1,0
60.345564812843975,44.92169659107686,1,1,0
63.91451960249431,40.50377792472954,1,1,0
46.21569228278886,23.94546910635398,1,1,0
56.65722710568109,32.89110641927778,1,1,0
63.93588395178444,41.282410526777184,1,1,0
64.18641148210367,42.054446959819366,1,1,0
55.45115057887742,37.04280449098564,1,1,0
63.90846060593298,46.26405978497956,1,1,0
46.26311577480229,21.694730326150193,1,1,0
48.633240054139506,30.070261764255623,1,1,0
48.797150626652346,24.477945826138683,1,1,0
47.272507355011385,26.82641504161958,1,1,0
73.59056934666737,53.944240054345194,1,1,0
47.66268939084244,27.28193462697379,1,1,0
65.42374738082948,43.78640345737969,1,1,0
61.53766721372416,40.022815409099735,1,1,0
70.88180673529554,52.52719425587941,1,1,0
73.76540950373675,48.982437793677775,1,1,0
59.51963785610032,42.09653126529179,1,1,0
48.68776901030487,32.359581595511074,1,1,0
56.84736366801842,36.69304783900007,1,1,0
73.44282265223829,51.07652494327228,1,1,0
45.940685144778115,21.195110276926396,1,1,0
63.05086490909759,39.06914461310115,1,1,0
72.74590839089979,52.167380018724344,1,1,0
45.58533717241366,29.445308325061124,1,1,0
62.16731155606628,37.49770930862131,1,1,0
63.6517342472154,45.27147008525594,1,1,0
54.290096888827165,36.04127423587392,1,1,0
64.96978486373555,45.37700848143729,1,1,0
48.01485121887142,28.658927404443567,1,1,0
65.95611385749162,46.926083294643604,1,1,0
61.00694631045043,42.70587946519683,1,1,0
70.09902289987849,49.393627778040646,1,1,0
49.26592010752448,24.443242278651535,1,1,0
66.98954394758819,43.77045583566971,1,1,0
67.26712720764247,44.76955005045233,1,1,0
74.77041676484218,56.426542670961396,1,1,0
49.76993468144233,31.46274637720834,1,1,0
64.41699981976981,44.40312236103573,1,1,0
57.84526509205486,39.91859070302,1,1,0
50.44039955813573,33.07611642552473,1,1,0
50.939238245485264,26.96344560432933,1,1,0
67.01205040247496,42.20211634232891,1,1,0
74.74049374764049,54.29205709926058,1,1,0
53.51373201706372,37.69955180395993,1,1,0
64.04621215980103,42.74930774874024,1,1,0
65.52752422291628,45.50067961714768,1,1,0
55.390937559348714,38.49540993355027,1,1,0
55.583730849656575,32.78192383498985,1,1,0
67.6115272777757,52.057268685673634,1,1,0
71.99865230878089,48.328502467292694,1,1,0
47.46758539903017,28.23952753138227,1,1,0
61.05440936068221,41.964057218171874,1,1,0
58.66350989317235,38.017044599579734,1,1,0
59.33724885450272,42.37876290052294,1,1,0
56.354756339655566,36.71723900734373,1,1,0
55.06156940661429,38.03120818698817,1,1,0
55.578572890986344,31.337101305235603,1,1,0
63.800766957158885,40.72005266607417,1,1,0
55.523215520332634,35.819698216954976,1,1,0
58.31254775606872,37.8972419684212,1,1,0
71.61217949590373,54.35363722601144,1,1,0
50.11755521795004,28.90706959028718,1,1,0
72.6057298671705,55.473907658827514,1,1,0
72.14824526777417,50.35918102231003,1,1,0
50.14069121743953,29.993449001676208,1,1,0
58.84637915988013,43.00591283189876,1,1,0
69.1679492595683,47.695712994940465,1,1,0
47.469793599256676,25.23439977538179,1,1,0
65.11831827550724,40.8207113685191,1,1,0
53.98917379329393,34.14249250927098,1,1,0
62.61120750631808,47.557393267886056,1,1,0
62.47201261189498,41.91715537831692,1,1,0
53.01609314773596,32.96959053587212,1,1,0
61.71689291848595,38.157821629777175,1,1,0
47.8512405433825,32.077142374854546,1,1,0
64.84899013497521,40.69953519044468,1,1,0
70.35954600289722,53.968727190905526,1,1,0
46.07418216998364,29.406990412158347,1,1,0
46.95226795142929,25.769069591347264,1,1,0
49.55107336271257,30.720324378942397,1,1,0
51.50832665111505,28.81570539385036,1,1,0
69.08142921512146,53.00138375211043,1,1,0
65.59501623993121,47.86188875787256,1,1,0
47.82239763434768,29.118089427149805,1,1,0
52.53214426945131,29.361883056375156,1,1,0
54.49240235358008,36.855034058700625,1,1,0
47.37866937967982,22.43779635283066,1,1,0
45.35936415007724,21.127853524625216,1,1,0
59.94552236037866,38.13986634561016,1,1,0
59.28185222773685,40.17355523411139,1,1,0
69.20292226915797,52.19762374909433,1,1,0
54.32927165558414,29.898602144261346,1,1,0
52.48522617605538,29.784013586031328,1,1,0
63.28889099030016,44.95995646426904,1,1,0
49.25027642387406,32.08972346015041,1,1,0
70.82478983362581,55.186117092802625,1,1,0
72.99580230730437,49.21153751909929,1,1,0
55.86124229331671,39.75590694824339,1,1,0
51.4668874028552,32.60704551977464,1,1,0
73.20719810354345,52.60930478259728,1,1,0
69.88716447014448,46.257885676059246,1,1,0
54.663956896610514,32.65902502161331,1,1,0
50.342801540989655,31.32195498397411,1,1,0
52.711166559717824,36.76292421687309,1,1,0
55.46820742462877,35.2302010775467,1,1,0
67.20618336954739,42.508652964175184,1,1,0
70.99761120039064,48.23510537443247,1,1,0
74.25283775309977,53.34333752049396,1,1,0
64.10613346931447,41.26731718454671,1,1,0
58.02269692571819,36.31129421592662,1,1,0
67.44655918132048,44.28250994749519,1,1,0
55.40514514507381,39.60187515028426,1,1,0
69.12755318524341,49.527259125049454,1,1,0
69.7885565300398,53.78751058384026,1,1,0
50.581172153344994,34.99082670388716,1,1,0
62.99346733247284,42.27027085610996,1,1,0
58.78159194976965,34.52841465235683,1,1,0
59.88585827965571,34.9590942071446,1,1,0
66.03933084678224,48.21803920501026,1,1,0
62.253935893207654,39.50060253882425,1,1,0
49.871181242836286,34.09924677769131,1,1,0
68.52327077671875,44.175386515081264,1,1,0
67.85341543691811,49.55268460620481,1,1,0
74.8207907963716,50.64940957397468,1,1,0
71.2003066878138,50.32760943639309,1,1,0
48.92374339468443,24.689644134139503,1,1,0
55.5802990620119,31.870944042829485,1,1,0
61.6382110704165,46.41625739762965,1,1,0
70.86174950590886,52.43657311030794,1,1,0
57.47088824553633,38.93323540971298,1,1,0
71.22931386432816,48.88399121135369,1,1,0
46.75078379685952,25.470536919373608,1,1,0
73.96049753996175,56.399193220455835,1,1,0
69.66087376315421,52.259502074745534,1,1,0
73.07430433596755,56.211379250490694,1,1,0
57.55921229601944,36.960299308285684,1,1,0
67.49381019650778,47.06454505725413,1,1,0
48.31587776139828,28.8398651907877,1,1,0
67.25174199866419,45.03456820290746,1,1,0
46.427193687738296,25.53539538722745,1,1,0
54.05277171707688,35.51547514248355,1,1,0
54.85852963989524,31.56161497617257,1,1,0
71.78703706888757,52.16159480697428,1,1,0
54.12751354715647,32.79440384491796,1,1,0
58.70549792351199,39.22805644429101,1,1,0
57.04591538020848,32.04954347822127,1,1,0
58.61484018416819,42.35399366728247,1,1,0
52.91378355089099,32.69552883709487,1,1,0
74.85516743414475,53.12922028515612,1,1,0
53.566707897044274,36.064066671904726,1,1,0
47.21507826574301,23.698830024586137,1,1,0
49.90616383451314,26.749977270291765,1,1,0
49.842961901141095,32.88632542367365,1,1,0
45.972132462615185,25.23093397385709,1,1,0
53.61817642950915,29.398842781723687,1,1,0
47.69178931072548,24.242694230338092,1,1,0
50.42622150122696,34.47766909188914,1,1,0
71.89614957219241,47.040126418200046,1,1,0
54.003443041973114,32.7591898156992,1,1,0
65.66297664125776,46.310131248200946,1,1,0
46.27195866393851,30.89014960940438,1,1,0
53.790738408622985,37.760506459990495,1,1,0
64.12336864720159,47.25257355622837,1,1,0
68.53409776325203,50.76279266241248,1,1,0
67.34328251316742,49.236896227208206,1,1,0
58.3800410508072,34.12210180074989,1,1,0
67.7115219414005,51.52998080351445,1,1,0
73.1094035246995,52.98708366641726,1,1,0
67.23992767977393,47.94420322373864,1,1,0
70.92485593042551,51.26240756747623,1,1,0
67.53661084601086,49.280287202773955,1,1,0
61.62816247105675,43.126227193457936,1,1,0
60.940889877581924,37.56573392660218,1,1,0
51.90480633812294,35.67791827966771,1,1,0
65.16170062862392,48.942387266785246,1,1,0
57.81030983470126,39.502031428141926,1,1,0
62.956299368705245,43.84319978505378,1,1,0
70.76570706478664,53.041548319577416,1,1,0
46.79301597462836,22.655218603325146,1,1,0
69.17457344480827,44.48995872329478,1,1,0
50.15012226471751,31.225432260195145,1,1,0
60.30062537800969,36.111984011261605,1,1,0
58.09357266717395,35.31119758713661,1,1,0
64.96337603732539,43.94042602260179,1,1,0
65.77815816194212,46.061248826913115,1,1,0
53.902120013684765,36.274882999794606,1,1,0
59.47506752749167,44.09337697498388,1,1,0
66.45537030577135,44.1907771192604,1,1,0
49.81456962332162,26.06205209746681,1,1,0
47.95054191586179,24.92496016137001,1,1,0
73.08761500600119,50.829082957174826,1,1,0
56.86525086865555,35.92604188284651,1,1,0
60.56917085749319,41.68777376837414,1,1,0
57.83579318375405,37.094731580256116,1,1,0
72.85955147355745,47.89835814102108,1,1,0
66.84318173940723,50.902295971861065,1,1,0
46.26579414166049,26.248363325075076,1,1,0
45.1170253721416,27.558148561790418,1,1,0
48.73078013330902,23.96043897044682,1,1,0
69.53637662991623,48.42674847176342,1,1,0
72.73902291090705,55.278723283288876,1,1,0
61.52475745660085,44.63029918042362,1,1,0
50.891018177253024,35.46277547097218,1,1,0
66.6697571657878,43.558690843213746,1,1,0
60.36320617022345,40.217038326551254,1,1,0
52.691039876990764,30.642290386969393,1,1,0
66.67660925444795,44.25377248647152,1,1,0
67.99716430053915,50.36549540491856,1,1,0
57.593014857189196,34.65391727660301,1,1,0
46.87828923710567,27.858875476882567,1,1,0
54.67344260140498,33.634023326501726,1,1,0
48.36336232337047,31.48086862986321,1,1,0
73.21984795605371,52.48505101344346,1,1,0
57.88380919521763,41.96823888496605,1,1,0
74.27701248449395,56.99309358940121,1,1,0
70.49588987180587,47.41804866129239,1,1,0
48.99074227619472,30.795966310016354,1,1,0
58.13246613328414,35.085772181924206,1,1,0
48.825265235789004,30.490117340499765,1,1,0
45.22547535370253,28.028943401418775,1,1,0
61.837139286354606,45.600768718423964,1,1,0
72.95115435989659,57.431455015856756,1,1,0
58.060789739647376,36.34754326710437,1,1,0
61.0032081331739,38.877961703315556,1,1,0
72.33737734699912,50.38501675806327,1,1,0
68.54246646782069,43.99022803677553,1,1,0
66.48143336945236,47.937894316408745,1,1,0
50.759764178753976,27.252532088334796,1,1,0
54.989662112382085,35.050690316585815,1,1,0
72.48811628960738,55.489710015393285,1,1,0
60.60868800752793,35.72815443418115,1,1,0
61.34134672213984,38.66013217814433,1,1,0
66.01119131233153,43.69680506930014,1,1,0
53.572643461654565,32.13279536082477,1,1,0
63.309551214816,39.12379119730991,1,1,0
45.760463036676455,27.744725142205596,1,1,0
49.559970873527746,31.33643514945452,1,1,0
54.2171472586527,32.50739066710055,1,1,0
73.34389663764287,53.41925838412486,1,1,0
73.72076512514025,52.7960164876601,1,1,0
49.526192679738095,33.119704487496435,1,1,0
66.82512926148267,44.295985036505904,1,1,0
72.42899670888855,57.19284089139161,1,1,0
72.39291215683242,55.836475899262126,1,1,0
68.67246255061909,50.77141315916842,1,1,0
54.81832528721624,37.24704399131229,1,1,0
60.71813633634858,36.95428919497877,1,1,0
49.725117080780564,31.700715703198135,1,1,0
52.63510125394668,37.34145920896382,1,1,0
60.43823969208468,40.85979333689242,1,1,0
45.253418841089456,21.459281721005215,1,1,0
48.250326478090145,31.096473367584572,1,1,0
68.5305148342526,47.93882929258683,1,1,0
60.64769172735602,45.516911787072964,1,1,0
66.14101764716257,49.522634829295825,1,1,0
61.231424595717925,43.285258128305614,1,1,0
60.499384670788615,43.69955184830533,1,1,0
73.45955157441053,52.09819091796733,1,1,0
49.53751406041796,27.38082901176991,1,1,0
73.51530430604056,52.97571273141257,1,1,0
72.54142029237332,49.74277538331532,1,1,0
66.28610661708456,45.20220396982886,1,1,0
45.193787487002126,26.900974576803183,1,1,0
46.69753458420149,30.514574542459215,1,1,0
63.26964516629022,41.010503521216286,1,1,0
69.80226323578991,47.26082259289725,1,1,0
59.79190472168302,42.981359234583195,1,1,0
67.92330515548058,47.38657189738039,1,1,0
45.30793692392521,28.949592622145524,1,1,0
74.4166537976933,53.60338001983339,1,1,0
53.41211219963823,37.56248425908526,1,1,0
55.90089304022588,34.196737179971365,1,1,0
68.83663905772364,45.440186539272815,1,1,0
56.7014614872556,35.85084525291946,1,1,0
68.26337156700045,43.67671462642551,1,1,0
70.1485361825601,50.799628783014995,1,1,0
54.684236230343245,30.682028245610756,1,1,0
69.22658975300166,51.43941909030624,1,1,0
45.0651084020825,29.444676882039722,1,1,0
60.317871969272204,42.729787338148384,1,1,0
55.419500047131834,32.07307179646319,1,1,0
50.39054537523378,29.76837686544188,1,1,0
73.51870019715322,52.371335870671345,1,1,0
56.10839489877811,39.714737213674994,1,1,0
66.28722858899818,51.269342419208805,1,1,0
68.62421365735206,46.498682399613585,1,1,0
62.691388573542106,39.820479615091955,1,1,0
47.788797484723226,29.923724805367538,1,1,0
72.90792591148768,49.049084053940916,1,1,0
72.81601286348294,49.57135236723137,1,1,0
73.4676885424098,53.40161427177134,1,1,0
69.9280867826911,51.163085795751215,1,1,0
57.842265185010916,38.20698167101493,1,1,0
65.51211783880022,44.399262468818,1,1,0
47.61014711039874,24.527695369671374,1,1,0
55.79010147442979,40.28755691186545,1,1,0
66.80537854417136,50.48892387982116,1,1,0
73.56543250125146,54.261766095904456,1,1,0
59.57352826536584,43.934811236800115,1,1,0
67.48552257794572,49.962334108008136,1,1,0
62.301105093434515,42.57536071705792,1,1,0
49.54584310466909,26.496899675203622,1,1,0
68.96943364084949,44.45871269435357,1,1,0
58.40583504931628,34.31358689104563,1,1,0
66.48935921243498,42.64006141749976,1,1,0
73.83396845606512,54.535692478876214,1,1,0
69.07960469752356,45.551834992751616,1,1,0
57.74025707100742,38.11867407225713,1,1,0
52.95532891307918,36.9002201440104,1,1,0
60.203994097540225,38.16851596275083,1,1,0
53.614944483050884,33.68507418998388,1,1,0
45.532326977815956,29.98072993482065,1,1,0
60.624224900159376,36.95988003777873,1,1,0
52.83992448969162,34.875644686869855,1,1,0
66.37897499930796,47.30800076594164,1,1,0
49.41323773739842,34.35234841745613,1,1,0
64.05893254249442,43.9788230805451,1,1,0
63.634638925475954,43.281645179985446,1,1,0
64.61469365656968,43.59651270351342,1,1,0
54.97124587383631,37.05934661821615,1,1,0
66.9242748799925,45.627640964494105,1,1,0
45.43214956098287,27.354519109323217,1,1,0
52.58325039487056,34.586346926062504,1,1,0
65.24144251605608,42.82810063965277,1,1,0
64.46353776365424,42.658833584543146,1,1,0
51.30472248512531,28.484058293426195,1,1,0
64.15073419282027,44.687927269899646,1,1,0
70.24166992086097,50.54867366118158,1,1,0
73.9153858226649,55.78467919650845,1,1,0
66.74829882473465,45.527266122597446,1,1,0
51.186264816459754,26.475625741847754,1,1,0
66.66775375047943,48.20803503014592,1,1,0
63.77298624732748,39.41304467338706,1,1,0
60.76028853260609,40.52993179047304,1,1,0
60.17354351183489,36.87999370826772,1,1,0
57.968866933777775,37.729306833006376,1,1,0
72.05354460690685,53.88067727572215,1,1,0
48.73171219427401,33.01521071160254,1,1,0
50.49434948024893,34.53395401256993,1,1,0
54.23581243289689,32.11462534883109,1,1,0
46.479963124179875,21.90709115917857,1,1,0
73.50754926666391,49.72486424465492,1,1,0
49.98903550733062,29.79757282977824,1,1,0
63.46576897826462,43.28332450626025,1,1,0
74.56404919966317,52.9331055421029,1,1,0
49.65985953998487,33.37570312841003,1,1,0
63.472491083752644,40.088351294302974,1,1,0
65.58628626060724,43.448518780799176,1,1,0
60.21418688919394,36.72038603714239,1,1,0
56.85475310355252,32.86679306720872,1,1,0
47.8537493562835,22.953707173029407,1,1,0
59.59893772085525,41.60091163075997,1,1,0
64.92316769087421,43.72773379202376,1,1,0
56.27461569598093,38.262790499939356,1,1,0
46.03666693791286,30.5542675894264,1,1,0
56.52156667489233,37.47646562141578,1,1,0
60.202035423971886,44.89730633636519,1,1,0
59.885557683757845,37.63925572995923,1,1,0
71.38370738356858,54.123915261048715,1,1,0
50.46537566440185,27.300874266803163,1,1,0
48.71193007332513,27.093845674918377,1,1,0
53.37231731584897,32.42075208860955,1,1,0
73.27050495797059,57.21528922725292,1,1,0
66.53563363752069,43.19214127788422,1,1,0
57.66506667739243,33.257710226932495,1,1,0
59.0028736708856,42.92447726729917,1,1,0
50.037135617460265,34.981979292895616,1,1,0
61.30322972361941,40.45211963746036,1,1,0
48.97627509004391,32.3868432541563,1,1,0
59.12514624959226,37.62960563699897,1,1,0
59.972578837149655,38.371748504441975,1,1,0
59.0800128284368,35.48691863680137,1,1,0
67.80884098933508,50.27461700080251,1,1,0
73.7886629918942,58.15734402249106,1,1,0
45.541088371095945,23.663195522652735,1,1,0
72.57454747335343,50.71813871408511,1,1,0
59.84903382454991,41.066536538543424,1,1,0
58.53384607764082,39.167447608337454,1,1,0
49.451631586272484,28.974699403799356,1,1,0
65.45560436481415,40.70225259241031,1,1,0
48.57819766275462,30.21137426061848,1,1,0
52.152981907452485,35.656976784353475,1,1,0
70.00581710111855,54.30870647960878,1,1,0
69.57746810306759,50.1715995374314,1,1,0
56.532841808151616,36.435663715298354,1,1,0
73.16477047354569,52.891667370245926,1,1,0
65.05469146569072,41.83657715815935,1,1,0
73.26883989009272,52.50033416956995,1,1,0
52.734046611337334,27.801121678138223,1,1,0
48.1400023571355,25.94864192688489,1,1,0
60.18601344219595,42.802508109430164,1,1,0
50.62397831787523,29.94615448976377,1,1,0
59.856293581851,40.43473028034653,1,1,0
55.613646589892156,34.39964869106869,1,1,0
69.17771892177709,51.31724126790414,1,1,0
57.82453568008589,34.69490465135938,1,1,0
48.276221649829196,30.370310174121183,1,1,0
54.8042407864085,30.72870629828903,1,1,0
61.48943185768326,38.56159404678816,1,1,0
73.16807526687357,53.878384518588014,1,1,0
70.1781075614571,45.18637672343376,1,1,0
56.790776732492326,34.263681535497966,1,1,0
69.30824405150284,47.9200338025321,1,1,0
65.6199942239748,48.87498946222564,1,1,0
51.59731817889813,30.289713014083368,1,1,0
49.663644921521986,34.655068592851755,1,1,0
46.66227885811296,25.0489079429099,1,1,0
61.549073435136556,43.569852353650745,1,1,0
58.96499410389736,39.476670716562,1,1,0
66.18392104032752,41.68729764617566,1,1,0
52.130657743558885,0.0,0,0,1
45.187661651591604,0.0,0,0,1
57.644492402054865,0.0,0,0,1
61.038453823313894,0.0,0,0,1
57.43881564433931,0.0,0,0,1
65.20387636556566,0.0,0,0,1
47.956474676902346,0.0,0,0,1
56.16834270826348,0.0,0,0,1
73.17742164478011,0.0,0,0,1
64.64934678832338,0.0,0,0,1
57.40969633236227,0.0,0,0,1
57.75111418570193,0.0,0,0,1
60.39315471343005,0.0,0,0,1
55.76784551749236,0.0,0,0,1
50.15391707988298,0.0,0,0,1
72.15045497869524,0.0,0,0,1
71.30097287330297,0.0,0,0,1
45.44700818763401,0.0,0,0,1
46.647273067748536,0.0,0,0,1
64.18776837309265,0.0,0,0,1
58.57794827567557,0.0,0,0,1
71.9956316714834,0.0,0,0,1
54.790641381692886,0.0,0,0,1
70.87293644449352,0.0,0,0,1
57.06481520345942,0.0,0,0,1
55.34402461954799,0.0,0,0,1
48.43162671181483,0.0,0,0,1
65.82436151021236,0.0,0,0,1
53.25597082189086,0.0,0,0,1
73.2478274826022,0.0,0,0,1
51.64736239356645,0.0,0,0,1
67.50614526424596,0.0,0,0,1
55.562987819222855,0.0,0,0,1
46.919450810256826,0.0,0,0,1
68.23024490078377,0.0,0,0,1
56.30754185927368,0.0,0,0,1
49.33176790129263,0.0,0,0,1
64.00924209992291,0.0,0,0,1
53.71848980540478,0.0,0,0,1
48.078297887951315,0.0,0,0,1
52.48343245223333,0.0,0,0,1
48.22937236531829,0.0,0,0,1
62.83124663968982,0.0,0,0,1
59.13589987773584,0.0,0,0,1
55.06634065669976,0.0,0,0,1
47.54371961807218,0.0,0,0,1
49.97985337621553,0.0,0,0,1
51.76216572400322,0.0,0,0,1
51.26752080413219,0.0,0,0,1
46.44708293917556,0.0,0,0,1
73.16095270417364,0.0,0,0,1
47.33930993339862,0.0,0,0,1
58.61039151007034,0.0,0,0,1
56.90740262231482,0.0,0,0,1
73.41838899618894,0.0,0,0,1
69.92919297643284,0.0,0,0,1
48.07309022646359,0.0,0,0,1
68.9458348246172,0.0,0,0,1
59.71450366915243,0.0,0,0,1
49.79835676249338,0.0,0,0,1
65.8133078226409,0.0,0,0,1
62.66056719342259,0.0,0,0,1
55.898605273799355,0.0,0,0,1
60.8336978425104,0.0,0,0,1
69.1916694800903,0.0,0,0,1
67.7550909697467,0.0,0,0,1
62.800695454223984,0.0,0,0,1
47.50332031398337,0.0,0,0,1
69.81708748987181,0.0,0,0,1
60.03811004823503,0.0,0,0,1
70.16258693985594,0.0,0,0,1
70.42942609695778,0.0,0,0,1
45.33429304138551,0.0,0,0,1
63.28947859531495,0.0,0,0,1
48.1193490910596,0.0,0,0,1
64.7890561480478,0.0,0,0,1
64.95817956064535,0.0,0,0,1
65.81117280922533,0.0,0,0,1
67.03380689855771,0.0,0,0,1
61.40416376018281,0.0,0,0,1
63.002140695200836,0.0,0,0,1
51.25690707726628,0.0,0,0,1
59.388044482462206,0.0,0,0,1
55.29733140306478,0.0,0,0,1
45.60681056688849,0.0,0,0,1
48.123052049420394,0.0,0,0,1
66.73638175545017,0.0,0,0,1
67.01600051862293,0.0,0,0,1
70.87753794962885,0.0,0,0,1
69.37896929827349,0.0,0,0,1
53.20789079331106,0.0,0,0,1
60.03663314150039,0.0,0,0,1
45.27267948356364,0.0,0,0,1
50.5981187753224,0.0,0,0,1
68.74712685714272,0.0,0,0,1
51.30194662821814,0.0,0,0,1
55.89794517243496,0.0,0,0,1
49.75820657268976,0.0,0,0,1
51.233968521350654,0.0,0,0,1
72.45114515470497,0.0,0,0,1
55.653751156436876,0.0,0,0,1
70.7680405293335,0.0,0,0,1
58.63525849210303,0.0,0,0,1
51.78630427384107,0.0,0,0,1
60.574566788980846,0.0,0,0,1
47.81658911324952,0.0,0,0,1
68.68658070853388,0.0,0,0,1
48.1091127274462,0.0,0,0,1
57.64185339218053,0.0,0,0,1
74.307325614447,0.0,0,0,1
74.5454777761691,0.0,0,0,1
45.07281592246777,0.0,0,0,1
50.653595559419564,0.0,0,0,1
60.1452841111622,0.0,0,0,1
65.9104639041012,0.0,0,0,1
57.75113530734245,0.0,0,0,1
72.91753382594241,0.0,0,0,1
45.56035620474484,0.0,0,0,1
61.716541066788935,0.0,0,0,1
56.581534004918744,0.0,0,0,1
57.43072540176094,0.0,0,0,1
62.69721501706952,0.0,0,0,1
61.83924923325432,0.0,0,0,1
53.61044252466105,0.0,0,0,1
69.80240037207923,0.0,0,0,1
47.37255294654944,0.0,0,0,1
60.10349959430889,0.0,0,0,1
53.27967869622235,0.0,0,0,1
47.27768526190419,0.0,0,0,1
56.2107615165541,0.0,0,0,1
47.36172775383566,0.0,0,0,1
73.56829691186076,0.0,0,0,1
68.81060854916764,0.0,0,0,1
53.90861372536013,0.0,0,0,1
60.811397557328775,0.0,0,0,1
55.483755073644986,0.0,0,0,1
51.76995318102492,0.0,0,0,1
66.63400651203187,0.0,0,0,1
54.35854497098219,0.0,0,0,1
53.54389482050518,0.0,0,0,1
62.32501122873869,0.0,0,0,1
52.37819025991352,0.0,0,0,1
53.76677658251957,0.0,0,0,1
47.33035635375641,0.0,0,0,1
60.39711864348414,0.0,0,0,1
45.46583915872684,0.0,0,0,1
63.060482729647546,0.0,0,0,1
71.24069490945803,0.0,0,0,1
57.345564832896024,0.0,0,0,1
57.978143266447425,0.0,0,0,1
50.702681219691975,0.0,0,0,1
68.95619650293402,0.0,0,0,1
50.181517197627976,0.0,0,0,1
53.95699105076406,0.0,0,0,1
70.86312003520116,0.0,0,0,1
71.3771401356291,0.0,0,0,1
72.86913378022993,0.0,0,0,1
66.41122210261521,0.0,0,0,1
48.05103703022554,0.0,0,0,1
54.66056192249615,0.0,0,0,1
68.3081130021245,0.0,0,0,1
52.991597183169375,0.0,0,0,1
67.12854287449281,0.0,0,0,1
57.12094861948833,0.0,0,0,1
50.680657742650595,0.0,0,0,1
57.11011178730422,0.0,0,0,1
52.26506350261591,0.0,0,0,1
62.820081293320555,0.0,0,0,1
55.65236848858317,0.0,0,0,1
73.00412031135319,0.0,0,0,1
63.75142471233342,0.0,0,0,1
51.93079187462302,0.0,0,0,1
65.51572727325102,0.0,0,0,1
60.59549954060614,0.0,0,0,1
72.62274446190952,0.0,0,0,1
56.479434102726856,0.0,0,0,1
45.45361344438015,0.0,0,0,1
51.82479202875792,0.0,0,0,1
68.14514111794236,0.0,0,0,1
73.42052583357633,0.0,0,0,1
58.619775300995855,0.0,0,0,1
69.44424399499539,0.0,0,0,1
55.8191691231218,0.0,0,0,1
66.98557369501002,0.0,0,0,1
70.65802907755436,0.0,0,0,1
50.56223101260987,0.0,0,0,1
50.0782856299165,0.0,0,0,1
56.449446116880864,0.0,0,0,1
51.80890787540563,0.0,0,0,1
50.20080982047699,0.0,0,0,1
60.38830681780691,0.0,0,0,1
60.45856183418299,0.0,0,0,1
50.89421690755657,0.0,0,0,1
67.89400065879863,0.0,0,0,1
56.07039995719891,0.0,0,0,1
53.92043073138093,0.0,0,0,1
48.03151598022019,0.0,0,0,1
57.29691750641962,0.0,0,0,1
55.2659754710113,0.0,0,0,1
58.74586905167391,0.0,0,0,1
54.370008504066874,0.0,0,0,1
66.86290444962654,0.0,0,0,1
74.61601784293407,0.0,0,0,1
59.09829528689687,0.0,0,0,1
46.97625003962504,0.0,0,0,1
62.586442525385394,0.0,0,0,1
51.75318730451847,0.0,0,0,1
60.165200733257464,0.0,0,0,1
52.44427602075642,0.0,0,0,1
52.36338461682173,0.0,0,0,1
63.72191149630652,0.0,0,0,1
48.5054614037843,0.0,0,0,1
63.65568601161965,0.0,0,0,1
52.39397938463789,0.0,0,0,1
48.754458101988206,0.0,0,0,1
67.46531522233298,0.0,0,0,1
57.44999562451506,0.0,0,0,1
56.82814703277545,0.0,0,0,1
56.42423543031731,0.0,0,0,1
66.74664921085976,0.0,0,0,1
73.3409848584357,0.0,0,0,1
45.46027536801117,0.0,0,0,1
73.03508837091387,0.0,0,0,1
74.39307679572781,0.0,0,0,1
52.390280135577385,0.0,0,0,1
55.48260376790391,0.0,0,0,1
72.13296815614044,0.0,0,0,1
69.44529590888507,0.0,0,0,1
46.49739056552804,0.0,0,0,1
56.94219104156201,0.0,0,0,1
52.620459365828445,0.0,0,0,1
64.32213032978206,0.0,0,0,1
73.16043026369348,0.0,0,0,1
52.91333946971244,0.0,0,0,1
57.49966263293055,0.0,0,0,1
61.03723968294209,0.0,0,0,1
67.81456139245225,0.0,0,0,1
